car_id,car_type,car_class,number_seat_first_class,number_seat_second_class,train_id
50104,VTU,B,0,88,8318
50105,VTU,B,0,88,8318
50106,VU,B,0,88,8319
50107,VTU,A,58,0,8319
50108,VU,B,0,88,8319
50109,VU,B,0,88,8319
50110,VU,B,0,88,8319
50111,VTU,B,0,88,8320
50112,VU,A,58,0,8320
50113,VU,A,58,0,8320
50114,VU,B,0,88,8320
50115,VU,B,0,88,8320
50116,VU,B,0,88,8320
50117,VTU,A,58,0,8320
50118,VTU,B,0,88,8321
50119,VU,A,58,0,8321
50120,VTU,A,58,0,8321
50121,VTU,B,0,88,8321
50122,VU,A,58,0,8322
50123,VU,B,0,88,8322
50124,VTU,A,58,0,8322
50125,VU,B,0,88,8322
50126,VU,B,0,88,8322
50127,VTU,B,0,88,8322
50128,VU,B,0,88,8323
50129,VU,A,58,0,8323
50130,VTU,A,58,0,8323
50131,VU,A,58,0,8323
50132,VTU,A,58,0,8323
50133,VTU,B,0,88,8324
50134,VU,A,58,0,8324
50135,VTU,A,58,0,8324
50136,VTU,B,0,88,8324
50137,VU,A,58,0,8324
50138,VU,A,58,0,8325
50139,VTU,A,58,0,8325
50140,VTU,A,58,0,8325
50141,VTU,B,0,88,8325
50142,VTU,A,58,0,8325
50143,VU,B,0,88,8326
50144,VU,A,58,0,8326
50145,VU,B,0,88,8326
50146,VTU,A,58,0,8326
50147,VTU,B,0,88,8326
50148,VU,A,58,0,8326
50149,VTU,B,0,88,8327
50150,VTU,B,0,88,8327
50151,VTU,B,0,88,8327
50152,VTU,A,58,0,8327
50153,VU,B,0,88,8328
50154,VU,A,58,0,8328
50155,VU,B,0,88,8328
50156,VU,B,0,88,8328
50157,VTU,A,58,0,8328
50158,VTU,A,58,0,8329
50159,VTU,A,58,0,8329
50160,VTU,A,58,0,8329
50161,VU,B,0,88,8329
50162,VTU,B,0,88,8330
50163,VU,B,0,88,8330
50164,VU,B,0,88,8330
50165,VU,A,58,0,8330
50166,VU,B,0,88,8331
50167,VTU,B,0,88,8331
50168,VTU,A,58,0,8331
50169,VTU,A,58,0,8331
50170,VU,A,58,0,8331
50171,VTU,A,58,0,8331
50172,VU,A,58,0,8331
50173,VU,A,58,0,8331
50174,VU,B,0,88,8332
50175,VU,B,0,88,8332
50176,VU,B,0,88,8332
50177,VU,A,58,0,8332
50178,VTU,A,58,0,8332
50179,VTU,A,58,0,8333
50180,VU,B,0,88,8333
50181,VU,A,58,0,8333
50182,VTU,A,58,0,8333
50183,VTU,A,58,0,8334
50184,VTU,B,0,88,8334
50185,VU,B,0,88,8334
50186,VTU,A,58,0,8334
50187,VTU,B,0,88,8334
50188,VU,A,58,0,8334
50189,VTU,B,0,88,8334
50190,VTU,B,0,88,8334
50191,VU,B,0,88,8335
50192,VTU,A,58,0,8335
50193,VU,A,58,0,8335
50194,VU,A,58,0,8335
50195,VU,B,0,88,8335
50196,VTU,A,58,0,8335
50197,VU,A,58,0,8335
50198,VU,B,0,88,8336
50199,VTU,A,58,0,8336
50200,VU,B,0,88,8336
50201,VU,B,0,88,8336
50202,VU,B,0,88,8337
50203,VU,B,0,88,8337
50204,VTU,A,58,0,8337
50205,VU,B,0,88,8337
50206,VTU,B,0,88,8338
50207,VTU,A,58,0,8338
50208,VTU,A,58,0,8338
50209,VU,A,58,0,8338
50210,VTU,A,58,0,8338
50211,VU,A,58,0,8338
50212,VTU,A,58,0,8338
50213,VU,B,0,88,8339
50214,VTU,A,58,0,8339
50215,VU,A,58,0,8339
50216,VTU,A,58,0,8339
50217,VU,B,0,88,8339
50218,VU,A,58,0,8340
50219,VU,B,0,88,8340
50220,VU,A,58,0,8340
50221,VTU,B,0,88,8340
50222,VTU,B,0,88,8340
50223,VU,A,58,0,8340
50224,VU,B,0,88,8340
50225,VU,B,0,88,8340
50226,VU,B,0,88,8341
50227,VTU,A,58,0,8341
50228,VU,A,58,0,8341
50229,VU,B,0,88,8341
50230,VTU,B,0,88,8341
50231,VTU,A,58,0,8342
50232,VU,B,0,88,8342
50233,VTU,A,58,0,8342
50234,VU,B,0,88,8342
50235,VTU,A,58,0,8342
50236,VU,B,0,88,8342
50237,VU,A,58,0,8343
50238,VU,B,0,88,8343
50239,VTU,A,58,0,8343
50240,VU,A,58,0,8343
50241,VU,B,0,88,8343
50242,VTU,B,0,88,8343
50243,VU,A,58,0,8343
50244,VU,A,58,0,8343
50245,VTU,A,58,0,8344
50246,VTU,B,0,88,8344
50247,VU,B,0,88,8344
50248,VTU,A,58,0,8344
50249,VU,B,0,88,8344
50250,VU,A,58,0,8345
50251,VU,A,58,0,8345
50252,VTU,A,58,0,8345
50253,VU,B,0,88,8345
50254,VU,A,58,0,8345
50255,VU,B,0,88,8345
50256,VU,A,58,0,8345
50257,VU,A,58,0,8346
50258,VU,B,0,88,8346
50259,VU,A,58,0,8346
50260,VTU,B,0,88,8346
50261,VTU,B,0,88,8346
50262,VU,A,58,0,8346
50263,VTU,A,58,0,8346
50264,VTU,B,0,88,8346
50265,VU,B,0,88,8347
50266,VTU,B,0,88,8347
50267,VTU,B,0,88,8347
50268,VTU,B,0,88,8347
50269,VTU,B,0,88,8347
50270,VU,A,58,0,8348
50271,VU,A,58,0,8348
50272,VTU,A,58,0,8348
50273,VU,B,0,88,8348
50274,VU,B,0,88,8349
50275,VU,B,0,88,8349
50276,VU,B,0,88,8349
50277,VU,B,0,88,8349
50278,VU,B,0,88,8350
50279,VTU,B,0,88,8350
50280,VTU,B,0,88,8350
50281,VTU,B,0,88,8350
50282,VU,B,0,88,8350
50283,VU,B,0,88,8350
50284,VTU,A,58,0,8350
50285,VU,B,0,88,8350
50286,VTU,A,58,0,8351
50287,VU,A,58,0,8351
50288,VU,A,58,0,8351
50289,VU,B,0,88,8351
50290,VU,B,0,88,8351
50291,VU,A,58,0,8351
50292,VU,B,0,88,8352
50293,VU,B,0,88,8352
50294,VU,B,0,88,8352
50295,VU,B,0,88,8352
50296,VU,A,58,0,8352
50297,VU,B,0,88,8352
50298,VTU,B,0,88,8353
50299,VU,A,58,0,8353
50300,VU,A,58,0,8353
50301,VU,B,0,88,8353
50302,VTU,B,0,88,8353
50303,VU,B,0,88,8353
50304,VTU,B,0,88,8353
50305,VU,A,58,0,8353
50306,VU,B,0,88,8354
50307,VTU,B,0,88,8354
50308,VTU,A,58,0,8354
50309,VTU,B,0,88,8354
50310,VU,B,0,88,8354
50311,VTU,B,0,88,8355
50312,VTU,B,0,88,8355
50313,VTU,A,58,0,8355
50314,VU,A,58,0,8355
50315,VTU,A,58,0,8356
50316,VTU,B,0,88,8356
50317,VTU,A,58,0,8356
50318,VU,B,0,88,8356
50319,VU,B,0,88,8356
50320,VTU,B,0,88,8357
50321,VTU,B,0,88,8357
50322,VTU,B,0,88,8357
50323,VTU,A,58,0,8357
50324,VU,A,58,0,8357
50325,VTU,B,0,88,8357
50326,VU,B,0,88,8357
50327,VTU,B,0,88,8358
50328,VTU,A,58,0,8358
50329,VU,A,58,0,8358
50330,VTU,B,0,88,8358
50331,VU,A,58,0,8358
50332,VTU,B,0,88,8358
50333,VU,B,0,88,8358
50334,VTU,A,58,0,8358
50335,VU,A,58,0,8359
50336,VTU,B,0,88,8359
50337,VTU,A,58,0,8359
50338,VTU,B,0,88,8359
50339,VTU,A,58,0,8359
50340,VU,A,58,0,8359
50341,VTU,A,58,0,8359
50342,VTU,B,0,88,8359
50343,VU,B,0,88,8360
50344,VU,B,0,88,8360
50345,VTU,A,58,0,8360
50346,VTU,B,0,88,8360
50347,VTU,A,58,0,8361
50348,VU,B,0,88,8361
50349,VTU,B,0,88,8361
50350,VTU,B,0,88,8361
50351,VU,A,58,0,8361
50352,VU,B,0,88,8361
50353,VU,A,58,0,8362
50354,VU,B,0,88,8362
50355,VTU,A,58,0,8362
50356,VTU,B,0,88,8362
50357,VU,A,58,0,8363
50358,VU,B,0,88,8363
50359,VTU,A,58,0,8363
50360,VTU,A,58,0,8363
50361,VU,B,0,88,8363
50362,VU,B,0,88,8363
50363,VTU,A,58,0,8364
50364,VU,A,58,0,8364
50365,VTU,B,0,88,8364
50366,VTU,A,58,0,8364
50367,VU,B,0,88,8364
50368,VTU,A,58,0,8364
50369,VU,A,58,0,8364
50370,VTU,A,58,0,8364
50371,VU,A,58,0,8365
50372,VU,B,0,88,8365
50373,VTU,A,58,0,8365
50374,VU,B,0,88,8365
50375,VTU,B,0,88,8366
50376,VU,A,58,0,8366
50377,VTU,B,0,88,8366
50378,VU,A,58,0,8366
50379,VU,B,0,88,8366
50380,VU,B,0,88,8366
50381,VU,B,0,88,8366
50382,VU,B,0,88,8367
50383,VTU,A,58,0,8367
50384,VTU,A,58,0,8367
50385,VU,A,58,0,8367
50386,VU,B,0,88,8368
50387,VTU,A,58,0,8368
50388,VTU,A,58,0,8368
50389,VTU,B,0,88,8368
50390,VTU,B,0,88,8368
50391,VU,A,58,0,8368
50392,VTU,A,58,0,8369
50393,VU,A,58,0,8369
50394,VTU,B,0,88,8369
50395,VU,A,58,0,8369
50396,VU,A,58,0,8369
50397,VTU,B,0,88,8369
50398,VTU,A,58,0,8369
50399,VTU,A,58,0,8369
50400,VU,A,58,0,8370
50401,VTU,B,0,88,8370
50402,VU,A,58,0,8370
50403,VU,A,58,0,8370
50404,VU,A,58,0,8371
50405,VU,B,0,88,8371
50406,VTU,B,0,88,8371
50407,VTU,B,0,88,8371
50408,VU,A,58,0,8371
50409,VU,A,58,0,8372
50410,VU,A,58,0,8372
50411,VTU,B,0,88,8372
50412,VTU,B,0,88,8372
50413,VTU,A,58,0,8372
50414,VTU,A,58,0,8373
50415,VU,A,58,0,8373
50416,VTU,B,0,88,8373
50417,VU,A,58,0,8373
50418,VU,B,0,88,8374
50419,VU,B,0,88,8374
50420,VU,B,0,88,8374
50421,VU,A,58,0,8374
50422,VU,B,0,88,8374
50423,VU,A,58,0,8374
50424,VU,A,58,0,8374
50425,VTU,A,58,0,8374
50426,VTU,B,0,88,8375
50427,VU,B,0,88,8375
50428,VTU,A,58,0,8375
50429,VU,A,58,0,8375
50430,VTU,B,0,88,8375
50431,VTU,B,0,88,8376
50432,VU,A,58,0,8376
50433,VTU,B,0,88,8376
50434,VU,A,58,0,8376
50435,VU,B,0,88,8377
50436,VU,A,58,0,8377
50437,VTU,A,58,0,8377
50438,VTU,B,0,88,8377
50439,VTU,B,0,88,8378
50440,VTU,B,0,88,8378
50441,VTU,A,58,0,8378
50442,VU,A,58,0,8378
50443,VU,A,58,0,8378
50444,VTU,B,0,88,8378
50445,VTU,A,58,0,8378
50446,VU,B,0,88,8378
50447,VTU,B,0,88,8379
50448,VTU,B,0,88,8379
50449,VU,B,0,88,8379
50450,VU,B,0,88,8379
50451,VTU,A,58,0,8379
50452,VU,A,58,0,8379
50453,VU,A,58,0,8379
50454,VU,B,0,88,8380
50455,VU,A,58,0,8380
50456,VU,B,0,88,8380
50457,VTU,A,58,0,8380
50458,VTU,A,58,0,8380
50459,VU,B,0,88,8380
50460,VTU,A,58,0,8380
50461,VTU,A,58,0,8380
50462,VU,B,0,88,8381
50463,VU,A,58,0,8381
50464,VU,B,0,88,8381
50465,VTU,A,58,0,8381
50466,VTU,B,0,88,8381
50467,VU,A,58,0,8381
50468,VTU,A,58,0,8382
50469,VTU,B,0,88,8382
50470,VU,A,58,0,8382
50471,VTU,A,58,0,8382
50472,VTU,A,58,0,8383
50473,VTU,B,0,88,8383
50474,VTU,B,0,88,8383
50475,VU,A,58,0,8383
50476,VU,A,58,0,8383
50477,VTU,A,58,0,8383
50478,VTU,B,0,88,8383
50479,VU,A,58,0,8384
50480,VU,B,0,88,8384
50481,VTU,B,0,88,8384
50482,VU,A,58,0,8384
50483,VTU,B,0,88,8384
50484,VTU,B,0,88,8384
50485,VTU,A,58,0,8384
50486,VU,A,58,0,8384
50487,VU,A,58,0,8385
50488,VU,B,0,88,8385
50489,VU,A,58,0,8385
50490,VTU,B,0,88,8385
50491,VTU,A,58,0,8386
50492,VU,A,58,0,8386
50493,VTU,B,0,88,8386
50494,VU,B,0,88,8386
50495,VTU,A,58,0,8386
50496,VTU,A,58,0,8386
50497,VTU,B,0,88,8387
50498,VU,B,0,88,8387
50499,VU,A,58,0,8387
50500,VU,A,58,0,8387
50501,VU,B,0,88,8387
50502,VTU,B,0,88,8388
50503,VU,A,58,0,8388
50504,VU,A,58,0,8388
50505,VTU,A,58,0,8388
50506,VTU,B,0,88,8388
50507,VTU,B,0,88,8388
50508,VU,B,0,88,8388
50509,VTU,A,58,0,8389
50510,VU,B,0,88,8389
50511,VU,B,0,88,8389
50512,VTU,A,58,0,8389
50513,VTU,A,58,0,8389
50514,VU,B,0,88,8389
50515,VU,A,58,0,8389
50516,VU,B,0,88,8389
50517,VU,B,0,88,8390
50518,VTU,B,0,88,8390
50519,VTU,A,58,0,8390
50520,VTU,B,0,88,8390
50521,VTU,B,0,88,8390
50522,VU,A,58,0,8390
50523,VU,A,58,0,8390
50524,VTU,A,58,0,8390
50525,VTU,A,58,0,8391
50526,VTU,A,58,0,8391
50527,VU,B,0,88,8391
50528,VU,A,58,0,8391
50529,VTU,B,0,88,8391
50530,VU,A,58,0,8391
50531,VU,B,0,88,8391
50532,VTU,A,58,0,8391
50533,VU,A,58,0,8392
50534,VU,A,58,0,8392
50535,VU,A,58,0,8392
50536,VTU,A,58,0,8392
50537,VU,A,58,0,8392
50538,VTU,A,58,0,8392
50539,VTU,A,58,0,8392
50540,VU,B,0,88,8392
50541,VU,A,58,0,8393
50542,VU,B,0,88,8393
50543,VU,B,0,88,8393
50544,VU,A,58,0,8393
50545,VTU,A,58,0,8393
50546,VU,A,58,0,8393
50547,VU,B,0,88,8394
50548,VU,A,58,0,8394
50549,VTU,B,0,88,8394
50550,VTU,B,0,88,8394
50551,VU,A,58,0,8394
50552,VTU,B,0,88,8394
50553,VTU,A,58,0,8394
50554,VTU,A,58,0,8395
50555,VTU,B,0,88,8395
50556,VTU,A,58,0,8395
50557,VU,A,58,0,8395
50558,VU,B,0,88,8395
50559,VTU,B,0,88,8395
50560,VU,B,0,88,8395
50561,VTU,A,58,0,8396
50562,VTU,A,58,0,8396
50563,VTU,A,58,0,8396
50564,VTU,B,0,88,8396
50565,VU,B,0,88,8396
50566,VTU,B,0,88,8397
50567,VU,B,0,88,8397
50568,VU,A,58,0,8397
50569,VTU,B,0,88,8397
50570,VU,B,0,88,8397
50571,VTU,B,0,88,8397
50572,VU,A,58,0,8397
50573,VU,B,0,88,8397
50574,VTU,A,58,0,8398
50575,VTU,B,0,88,8398
50576,VTU,B,0,88,8398
50577,VTU,B,0,88,8398
50578,VTU,B,0,88,8398
50579,VU,A,58,0,8399
50580,VTU,B,0,88,8399
50581,VU,A,58,0,8399
50582,VTU,A,58,0,8399
50583,VTU,A,58,0,8399
50584,VTU,B,0,88,8399
50585,VTU,B,0,88,8399
50586,VTU,B,0,88,8400
50587,VTU,B,0,88,8400
50588,VTU,A,58,0,8400
50589,VU,A,58,0,8400
50590,VU,A,58,0,8400
50591,VU,A,58,0,8401
50592,VU,A,58,0,8401
50593,VU,A,58,0,8401
50594,VTU,A,58,0,8401
50595,VTU,B,0,88,8401
50596,VU,B,0,88,8401
50597,VU,B,0,88,8401
50598,VTU,B,0,88,8402
50599,VTU,B,0,88,8402
50600,VTU,A,58,0,8402
50601,VTU,A,58,0,8402
50602,VU,B,0,88,8402
50603,VU,B,0,88,8403
50604,VTU,B,0,88,8403
50605,VTU,B,0,88,8403
50606,VU,B,0,88,8403
50607,VU,A,58,0,8403
50608,VTU,B,0,88,8403
50609,VU,A,58,0,8403
50610,VTU,B,0,88,8404
50611,VU,A,58,0,8404
50612,VTU,A,58,0,8404
50613,VTU,B,0,88,8404
50614,VU,A,58,0,8405
50615,VU,A,58,0,8405
50616,VTU,B,0,88,8405
50617,VTU,B,0,88,8405
50618,VU,B,0,88,8405
50619,VU,B,0,88,8405
50620,VTU,B,0,88,8406
50621,VTU,A,58,0,8406
50622,VU,A,58,0,8406
50623,VTU,A,58,0,8406
50624,VU,B,0,88,8406
50625,VTU,B,0,88,8406
50626,VTU,A,58,0,8406
50627,VU,B,0,88,8406
50628,VU,A,58,0,8407
50629,VU,B,0,88,8407
50630,VTU,A,58,0,8407
50631,VTU,A,58,0,8407
50632,VTU,B,0,88,8407
50633,VU,A,58,0,8407
50634,VU,B,0,88,8408
50635,VTU,B,0,88,8408
50636,VTU,B,0,88,8408
50637,VTU,B,0,88,8408
50638,VU,B,0,88,8409
50639,VTU,A,58,0,8409
50640,VTU,A,58,0,8409
50641,VTU,B,0,88,8409
50642,VTU,A,58,0,8409
50643,VU,A,58,0,8410
50644,VTU,B,0,88,8410
50645,VU,A,58,0,8410
50646,VTU,A,58,0,8410
50647,VTU,A,58,0,8410
50648,VTU,B,0,88,8410
50649,VU,A,58,0,8411
50650,VTU,A,58,0,8411
50651,VTU,B,0,88,8411
50652,VU,A,58,0,8411
50653,VTU,A,58,0,8411
50654,VTU,B,0,88,8411
50655,VU,A,58,0,8411
50656,VTU,A,58,0,8411
50657,VTU,B,0,88,8412
50658,VU,B,0,88,8412
50659,VTU,B,0,88,8412
50660,VTU,A,58,0,8412
50661,VTU,A,58,0,8413
50662,VU,A,58,0,8413
50663,VU,A,58,0,8413
50664,VU,A,58,0,8413
50665,VU,B,0,88,8414
50666,VTU,B,0,88,8414
50667,VTU,A,58,0,8414
50668,VU,A,58,0,8414
50669,VTU,A,58,0,8414
50670,VU,B,0,88,8414
50671,VU,A,58,0,8414
50672,VTU,A,58,0,8415
50673,VTU,A,58,0,8415
50674,VU,A,58,0,8415
50675,VU,A,58,0,8415
50676,VTU,A,58,0,8415
50677,VTU,B,0,88,8416
50678,VU,B,0,88,8416
50679,VU,A,58,0,8416
50680,VTU,B,0,88,8416
50681,VTU,B,0,88,8416
50682,VU,A,58,0,8416
50683,VU,B,0,88,8416
50684,VU,A,58,0,8416
50685,VTU,B,0,88,8417
50686,VTU,A,58,0,8417
50687,VTU,B,0,88,8417
50688,VTU,A,58,0,8417
50689,VTU,A,58,0,8417
50690,VU,A,58,0,8417
50691,VU,B,0,88,8417
50692,VTU,A,58,0,8417
50693,VU,B,0,88,8418
50694,VTU,A,58,0,8418
50695,VTU,B,0,88,8418
50696,VTU,B,0,88,8418
50697,VTU,B,0,88,8418
50698,VU,B,0,88,8418
50699,VTU,A,58,0,8419
50700,VU,B,0,88,8419
50701,VTU,A,58,0,8419
50702,VU,B,0,88,8419
50703,VU,B,0,88,8419
50704,VU,A,58,0,8419
50705,VTU,A,58,0,8419
50706,VTU,A,58,0,8419
50707,VTU,B,0,88,8420
50708,VTU,B,0,88,8420
50709,VTU,A,58,0,8420
50710,VU,A,58,0,8420
50711,VTU,A,58,0,8420
50712,VU,A,58,0,8420
50713,VU,A,58,0,8420
50714,VTU,B,0,88,8420
50715,VTU,B,0,88,8421
50716,VU,A,58,0,8421
50717,VTU,B,0,88,8421
50718,VTU,A,58,0,8421
50719,VTU,B,0,88,8421
50720,VTU,A,58,0,8421
50721,VTU,B,0,88,8422
50722,VTU,B,0,88,8422
50723,VTU,B,0,88,8422
50724,VTU,A,58,0,8422
50725,VU,A,58,0,8423
50726,VU,B,0,88,8423
50727,VTU,B,0,88,8423
50728,VU,B,0,88,8423
50729,VU,A,58,0,8423
50730,VTU,A,58,0,8424
50731,VU,A,58,0,8424
50732,VTU,A,58,0,8424
50733,VU,B,0,88,8424
50734,VTU,B,0,88,8424
50735,VU,B,0,88,8424
50736,VTU,A,58,0,8424
50737,VU,B,0,88,8425
50738,VTU,A,58,0,8425
50739,VU,B,0,88,8425
50740,VU,B,0,88,8425
50741,VTU,B,0,88,8425
50742,VTU,B,0,88,8426
50743,VTU,A,58,0,8426
50744,VTU,B,0,88,8426
50745,VTU,B,0,88,8426
50746,VU,A,58,0,8426
50747,VU,B,0,88,8426
50748,VU,B,0,88,8427
50749,VU,B,0,88,8427
50750,VU,A,58,0,8427
50751,VU,A,58,0,8427
50752,VU,B,0,88,8427
50753,VTU,B,0,88,8427
50754,VTU,A,58,0,8427
50755,VTU,A,58,0,8427
50756,VU,B,0,88,8428
50757,VU,A,58,0,8428
50758,VU,A,58,0,8428
50759,VU,B,0,88,8428
50760,VTU,B,0,88,8428
50761,VU,B,0,88,8428
50762,VTU,A,58,0,8428
50763,VTU,B,0,88,8429
50764,VU,B,0,88,8429
50765,VU,A,58,0,8429
50766,VU,B,0,88,8429
50767,VTU,B,0,88,8429
50768,VU,A,58,0,8429
50769,VTU,A,58,0,8430
50770,VU,B,0,88,8430
50771,VTU,B,0,88,8430
50772,VU,A,58,0,8430
50773,VTU,B,0,88,8430
50774,VU,A,58,0,8430
50775,VTU,A,58,0,8430
50776,VU,B,0,88,8431
50777,VTU,A,58,0,8431
50778,VTU,A,58,0,8431
50779,VTU,A,58,0,8431
50780,VTU,B,0,88,8431
50781,VTU,A,58,0,8431
50782,VU,A,58,0,8431
50783,VU,B,0,88,8431
50784,VU,B,0,88,8432
50785,VU,A,58,0,8432
50786,VU,B,0,88,8432
50787,VU,A,58,0,8432
50788,VTU,B,0,88,8433
50789,VU,B,0,88,8433
50790,VU,B,0,88,8433
50791,VU,B,0,88,8433
50792,VU,A,58,0,8433
50793,VU,A,58,0,8434
50794,VTU,B,0,88,8434
50795,VTU,B,0,88,8434
50796,VU,B,0,88,8434
50797,VU,B,0,88,8434
50798,VTU,B,0,88,8435
50799,VU,A,58,0,8435
50800,VU,A,58,0,8435
50801,VU,B,0,88,8435
50802,VU,A,58,0,8435
50803,VTU,A,58,0,8436
50804,VTU,B,0,88,8436
50805,VU,A,58,0,8436
50806,VTU,A,58,0,8436
50807,VU,A,58,0,8436
50808,VU,A,58,0,8436
50809,VU,B,0,88,8436
50810,VTU,A,58,0,8436
50811,VTU,A,58,0,8437
50812,VU,B,0,88,8437
50813,VU,A,58,0,8437
50814,VTU,B,0,88,8437
50815,VU,B,0,88,8438
50816,VTU,B,0,88,8438
50817,VU,B,0,88,8438
50818,VU,B,0,88,8438
50819,VU,B,0,88,8438
50820,VU,A,58,0,8438
50821,VU,B,0,88,8438
50822,VTU,B,0,88,8438
50823,VTU,B,0,88,8439
50824,VU,B,0,88,8439
50825,VTU,B,0,88,8439
50826,VTU,A,58,0,8439
50827,VTU,B,0,88,8439
50828,VU,B,0,88,8439
50829,VTU,A,58,0,8440
50830,VU,B,0,88,8440
50831,VTU,B,0,88,8440
50832,VTU,A,58,0,8440
50833,VU,B,0,88,8440
50834,VTU,B,0,88,8440
50835,VTU,A,58,0,8440
50836,VU,B,0,88,8440
50837,VTU,A,58,0,8441
50838,VTU,B,0,88,8441
50839,VTU,B,0,88,8441
50840,VU,B,0,88,8441
50841,VU,B,0,88,8441
50842,VU,A,58,0,8441
50843,VU,B,0,88,8442
50844,VU,A,58,0,8442
50845,VU,A,58,0,8442
50846,VU,B,0,88,8442
50847,VU,B,0,88,8442
50848,VU,A,58,0,8442
50849,VTU,A,58,0,8443
50850,VU,A,58,0,8443
50851,VTU,A,58,0,8443
50852,VTU,A,58,0,8443
50853,VTU,A,58,0,8443
50854,VU,A,58,0,8443
50855,VTU,A,58,0,8443
50856,VU,B,0,88,8444
50857,VU,B,0,88,8444
50858,VU,B,0,88,8444
50859,VTU,B,0,88,8444
50860,VU,B,0,88,8444
50861,VTU,A,58,0,8444
50862,VU,A,58,0,8444
50863,VTU,A,58,0,8444
50864,VU,B,0,88,8445
50865,VU,B,0,88,8445
50866,VU,B,0,88,8445
50867,VU,A,58,0,8445
50868,VU,B,0,88,8445
50869,VTU,A,58,0,8446
50870,VU,B,0,88,8446
50871,VU,A,58,0,8446
50872,VTU,A,58,0,8446
50873,VTU,B,0,88,8446
50874,VU,B,0,88,8447
50875,VTU,A,58,0,8447
50876,VTU,A,58,0,8447
50877,VTU,B,0,88,8447
50878,VU,B,0,88,8447
50879,VTU,B,0,88,8447
50880,VU,B,0,88,8448
50881,VU,B,0,88,8448
50882,VU,B,0,88,8448
50883,VU,B,0,88,8448
50884,VTU,B,0,88,8448
50885,VTU,B,0,88,8449
50886,VU,A,58,0,8449
50887,VTU,B,0,88,8449
50888,VTU,A,58,0,8449
50889,VU,A,58,0,8449
50890,VTU,A,58,0,8450
50891,VU,B,0,88,8450
50892,VU,A,58,0,8450
50893,VTU,B,0,88,8450
50894,VU,A,58,0,8450
50895,VU,A,58,0,8450
50896,VTU,B,0,88,8451
50897,VU,A,58,0,8451
50898,VTU,B,0,88,8451
50899,VTU,A,58,0,8451
50900,VTU,A,58,0,8451
50901,VTU,B,0,88,8452
50902,VTU,A,58,0,8452
50903,VU,A,58,0,8452
50904,VTU,B,0,88,8452
50905,VU,A,58,0,8453
50906,VTU,B,0,88,8453
50907,VTU,A,58,0,8453
50908,VTU,A,58,0,8453
50909,VU,A,58,0,8453
50910,VTU,A,58,0,8453
50911,VTU,A,58,0,8453
50912,VU,A,58,0,8454
50913,VU,B,0,88,8454
50914,VTU,B,0,88,8454
50915,VTU,B,0,88,8454
50916,VU,B,0,88,8454
50917,VU,B,0,88,8455
50918,VTU,B,0,88,8455
50919,VTU,B,0,88,8455
50920,VTU,B,0,88,8455
50921,VTU,A,58,0,8455
50922,VTU,B,0,88,8456
50923,VU,A,58,0,8456
50924,VTU,B,0,88,8456
50925,VTU,A,58,0,8456
50926,VU,B,0,88,8456
50927,VU,A,58,0,8456
50928,VTU,A,58,0,8457
50929,VU,B,0,88,8457
50930,VU,B,0,88,8457
50931,VU,B,0,88,8457
50932,VU,A,58,0,8457
50933,VU,A,58,0,8458
50934,VTU,B,0,88,8458
50935,VU,A,58,0,8458
50936,VU,B,0,88,8458
50937,VU,A,58,0,8458
50938,VU,A,58,0,8458
50939,VU,B,0,88,8459
50940,VU,B,0,88,8459
50941,VTU,A,58,0,8459
50942,VTU,B,0,88,8459
50943,VU,B,0,88,8459
50944,VTU,A,58,0,8459
50945,VU,B,0,88,8460
50946,VU,A,58,0,8460
50947,VTU,B,0,88,8460
50948,VU,B,0,88,8460
50949,VTU,B,0,88,8460
50950,VU,B,0,88,8460
50951,VTU,A,58,0,8460
50952,VTU,B,0,88,8461
50953,VU,B,0,88,8461
50954,VU,B,0,88,8461
50955,VTU,B,0,88,8461
50956,VTU,B,0,88,8461
50957,VTU,B,0,88,8461
50958,VTU,B,0,88,8462
50959,VTU,B,0,88,8462
50960,VU,B,0,88,8462
50961,VTU,B,0,88,8462
50962,VTU,B,0,88,8462
50963,VTU,A,58,0,8462
50964,VU,A,58,0,8462
50965,VTU,B,0,88,8462
50966,VTU,B,0,88,8463
50967,VU,B,0,88,8463
50968,VU,B,0,88,8463
50969,VTU,B,0,88,8463
50970,VU,A,58,0,8463
50971,VTU,A,58,0,8464
50972,VU,A,58,0,8464
50973,VTU,B,0,88,8464
50974,VU,A,58,0,8464
50975,VTU,A,58,0,8465
50976,VTU,A,58,0,8465
50977,VTU,A,58,0,8465
50978,VU,B,0,88,8465
50979,VU,A,58,0,8465
50980,VTU,A,58,0,8466
50981,VU,A,58,0,8466
50982,VU,A,58,0,8466
50983,VTU,B,0,88,8466
50984,VU,A,58,0,8466
50985,VTU,A,58,0,8466
50986,VTU,A,58,0,8467
50987,VU,B,0,88,8467
50988,VU,B,0,88,8467
50989,VU,B,0,88,8467
50990,VU,B,0,88,8467
50991,VU,A,58,0,8467
50992,VTU,B,0,88,8467
50993,VU,A,58,0,8468
50994,VU,A,58,0,8468
50995,VU,B,0,88,8468
50996,VTU,B,0,88,8468
50997,VTU,A,58,0,8468
50998,VTU,B,0,88,8468
50999,VU,A,58,0,8468
51000,VU,A,58,0,8468
51001,VU,A,58,0,8469
51002,VTU,A,58,0,8469
51003,VU,B,0,88,8469
51004,VTU,A,58,0,8469
